employee_id;sex;region;age;head_employee_id;exp_days;edu_degree;department_id;work_online_flg
03e0704b-5690-a2de-e186-1dc3ad3316c9;M;0;34;7f6ffaa6-bb0b-4080-17b6-2254211691b5;714;1;2;0
ab731488-7865-c426-5e89-6c6e209d1cd6;F;1;34;28dd2c79-55ce-9264-5624-0b2ff0100bde;435;2;0;1
335f5352-088d-7d9b-f741-91e006d8e24c;M;6;25;f457c545-a9de-d88f-18ec-ee47145a72c0;727;1;1;0
dfce0680-1e1a-85d6-d06f-1fdd4475dacd;F;4;22;698d51a1-9d8a-121c-e581-499d7b701668;715;2;1;1
c850371f-da68-92fb-fd1c-5a5b457e5777;M;4;28;069059b7-ef84-0f0c-74a8-14ec9237b6ec;660;2;2;1
a3d68b46-1bd9-d353-3ee1-dd3ce4628ed4;M;4;33;43ec517d-68b6-edd3-015b-3edc9a11367b;427;1;2;1
24681928-425f-5a91-3350-4de568f5f6df;F;4;26;e4da3b7f-bbce-2345-d777-2b0674a318d5;383;1;1;1
a40511ca-d838-3e5a-e8dd-d8b855d135da;M;1;34;14bfa6bb-1487-5e45-bba0-28a21ed38046;923;2;2;1
b6cda17a-bb96-7ed2-8ec9-610137aa45f7;F;0;41;4e732ced-3463-d06d-e0ca-9a15b6153677;277;1;1;0
d490d7b4-5762-90fa-60eb-31b5fc917ad1;M;0;28;44f683a8-4163-b352-3afe-57c2e008bc8c;450;2;2;0
4e9cec1f-5830-5645-9111-d63e24f3b8ef;M;4;40;c51ce410-c124-a10e-0db5-e4b97fc2af39;204;2;1;1
afdec700-5cc9-f143-02cd-0474fd0f3c96;M;4;35;1afa34a7-f984-eeab-dbb0-a7d494132ee5;42;1;1;1
4e0928de-0755-38c5-93fb-dabb0c5ef2c3;M;5;47;9bf31c7f-f062-936a-96d3-c8bd1f8f2ff3;875;2;1;0
522a9ae9-a998-80d3-9e5d-aec35375e999;F;0;26;68d30a95-9472-8bc3-9aa2-4be94b319d21;452;2;1;0
b0f2ad44-d26e-1a6f-2442-01fe0fd864d1;F;0;31;ad61ab14-3223-efbc-24c7-d2583be69251;98;2;2;1
a0833c8a-1817-526a-c555-f8d67727caf6;M;4;29;98dce83d-a57b-0395-e163-467c9dae521b;894;2;2;0
cd63a3ee-c331-9fd9-c84c-942a08316e00;F;4;34;a1d0c6e8-3f02-7327-d846-1063f4ac58a6;798;2;0;1
a1519de5-b5d4-4b31-a01d-e013b9b51a80;F;0;32;e369853d-f766-fa44-e1ed-0ff613f563bd;418;2;2;1
9da187a7-a191-431d-b943-a9a5a6fec6f4;M;3;39;72b32a1f-754b-a1c0-9b36-95e0cb6cde7f;603;1;1;1
b7892fb3-c2f0-09c6-5f68-6f6355c895b5;M;6;40;9b861925-1a19-057c-ff70-779273e95aa6;589;2;2;1
4b025079-3549-726d-5c1e-a3906726ebfe;F;4;30;d2ddea18-f006-65ce-8623-e36bd4e3c7c5;142;2;2;1
847cc55b-7032-108e-ee6d-d897f3bca8a5;M;2;28;7f6ffaa6-bb0b-4080-17b6-2254211691b5;924;0;2;0
2d579dc2-9360-d8bb-fbb4-aa541de5afa9;M;0;30;68d30a95-9472-8bc3-9aa2-4be94b319d21;1065;2;1;0
4921f95b-af82-4205-e1b1-3f22d60357a1;M;2;40;c7e1249f-fc03-eb9d-ed90-8c236bd1996d;120;2;2;0
efdf562c-e2fb-0ad4-60fd-8e9d33e57f57;M;4;28;d2ddea18-f006-65ce-8623-e36bd4e3c7c5;799;2;2;1
5b8add2a-5d98-b1a6-52ea-7fd72d942dac;F;0;25;9b861925-1a19-057c-ff70-779273e95aa6;1225;2;2;1
f91e24df-e800-12e2-a798-4afa4480a6d6;F;0;29;069059b7-ef84-0f0c-74a8-14ec9237b6ec;284;0;2;0
9ad6aaed-513b-7314-8b7d-49f70afcfb32;M;1;38;c7e1249f-fc03-eb9d-ed90-8c236bd1996d;341;2;2;1
31857b44-9c40-7203-749a-e32dd0e7d64a;M;0;23;f4b9ec30-ad9f-68f8-9b29-639786cb62ef;431;2;2;1
692f93be-8c7a-4152-5c0b-af2076aecfb4;F;4;26;c9f0f895-fb98-ab91-59f5-1fd0297e236d;462;1;2;1
14cfdb59-b5bd-a1fc-245a-adae15b1984a;F;5;40;ed3d2c21-991e-3bef-5e06-9713af9fa6ca;392;2;0;1
f2fc9902-65c7-12c4-9d51-a18a32b39f0c;M;7;45;33e75ff0-9dd6-01bb-e69f-351039152189;552;2;2;1
996a7fa0-78cc-36c4-6d02-f9af3bef918b;M;3;33;ac627ab1-ccbd-b62e-c96e-702f07f6425b;590;2;1;1
99adff45-6950-dd96-29a5-260c4de21858;F;4;30;e4da3b7f-bbce-2345-d777-2b0674a318d5;173;2;1;0
9246444d-94f0-81e3-5498-03b928260f56;M;4;37;66f041e1-6a60-928b-05a7-e228a89c3799;181;2;0;1
b495ce63-ede0-f4ef-c9ee-c62cb947c162;M;0;36;07e1cd7d-ca89-a167-8042-477183b7ac3f;413;2;2;0
f3173935-ed8a-c4bf-073c-1bcd63171f8a;M;1;26;66f041e1-6a60-928b-05a7-e228a89c3799;61;2;0;1
2f25f6e3-26ad-b93c-5787-175dda209ab6;F;3;26;07e1cd7d-ca89-a167-8042-477183b7ac3f;858;1;2;0
e7e23670-481a-c78b-3c41-22a99ba60573;F;5;32;069059b7-ef84-0f0c-74a8-14ec9237b6ec;468;2;2;0
11108a3d-bfe4-636c-b40b-84b803b2fff6;M;0;23;7cbbc409-ec99-0f19-c78c-75bd1e06f215;1205;2;2;0
b2397517-6653-284f-1f73-56ba5539cfcb;F;1;24;e2ef524f-bf3d-9fe6-11d5-a8e90fefdc9c;165;0;2;1
10907813-b97e-2491-6358-7e6246612e21;F;3;31;65b9eea6-e1cc-6bb9-f0cd-2a47751a186f;573;1;1;1
d3957710-85aa-b052-44a4-fb8fd91bf4ee;M;5;24;ac627ab1-ccbd-b62e-c96e-702f07f6425b;129;2;1;0
f7e9050c-92a8-51b0-0164-42ab604b0488;F;0;36;a5771bce-93e2-00c3-6f7c-d9dfd0e5deaa;611;1;2;1
8dd48d6a-2e2c-ad21-3179-a3992c0be53c;M;0;20;eccbc87e-4b5c-e2fe-2830-8fd9f2a7baf3;243;2;2;1
e00da03b-685a-0dd1-8fb6-a08af0923de0;F;7;27;3416a75f-4cea-9109-507c-acd8e2f2aefc;496;2;2;0
c9f0f895-fb98-ab91-59f5-1fd0297e236d;M;4;35;eb160de1-de89-d905-8fcb-0b968dbbbd68;535;2;1;1
1d72310e-dc00-6dad-f219-0caad5802983;F;0;29;2a38a4a9-316c-49e5-a833-517c45d31070;72;2;2;0
f39ae9ff-3a81-f499-230c-4126e01f421b;F;7;25;26657d5f-f902-0d2a-befe-558796b99584;505;1;2;1
cf9a242b-70f4-5317-ffd2-81241fa66502;F;0;31;76dc611d-6eba-afc6-6cc0-879c71b5db5c;554;1;0;0
e5b294b7-0c96-47dc-f804-d7baa1903918;M;3;27;d2ddea18-f006-65ce-8623-e36bd4e3c7c5;877;1;2;0
a684ecee-e76f-c522-7732-86a895bc8436;F;4;36;66f041e1-6a60-928b-05a7-e228a89c3799;576;1;0;1
fe8c15fe-d5f8-0800-6ce9-5eddb7366e35;F;4;36;812b4ba2-87f5-ee0b-c9d4-3bbf5bbe87fb;125;2;2;1
5487315b-1286-f907-1659-07aa8fc96619;M;0;32;c4ca4238-a0b9-2382-0dcc-509a6f75849b;555;2;2;1
5680522b-8e2b-b019-4323-4bce7bf84534;F;6;31;98dce83d-a57b-0395-e163-467c9dae521b;636;2;2;0
069d3bb0-02ac-d8d7-dd09-5917f9efe4cb;F;2;44;1c383cd3-0b7c-298a-b502-93adfecb7b18;657;0;2;1
cc1aa436-2771-38f6-1cda-703991069eaf;M;0;26;072b030b-a126-b2f4-b237-4f342be9ed44;852;2;1;0
d709f38e-f758-b506-6ef3-1b18039b8ce5;M;0;38;f7177163-c833-dff4-b38f-c8d2872f1ec6;134;1;1;0
2ab56412-b116-3ee1-31e1-246da0955bd1;M;3;32;67c6a1e7-ce56-d3d6-fa74-8ab6d9af3fd7;1380;2;2;0
69421f03-2498-c970-2018-0038fddb8e24;F;2;33;37693cfc-7480-49e4-5d87-b8c7d8b9aacd;22;2;1;0
92049deb-be56-6ca5-782a-3045cf300a3c;F;4;29;182be0c5-cdcd-5072-bb18-64cdee4d3d6e;359;1;2;1
97d01458-23ae-b8ed-8061-7be62e08bdcc;F;3;39;c51ce410-c124-a10e-0db5-e4b97fc2af39;128;1;1;1
0e087ec5-5dcb-e7b2-d799-2d6b69b519fb;F;4;28;9bf31c7f-f062-936a-96d3-c8bd1f8f2ff3;225;2;1;1
7b4773c0-39d5-39af-17c8-83eb9283dd14;F;2;36;35f4a8d4-65e6-e1ed-c05f-3d8ab658c551;257;1;1;1
2723d092-b638-85e0-d7c2-60cc007e8b9d;F;0;38;a97da629-b098-b75c-294d-ffdc3e463904;341;2;2;1
a8849b05-2492-b510-6526-b2331e526138;F;3;55;ea5d2f1c-4608-232e-07d3-aa3d998e5135;362;2;1;1
432aca3a-1e34-5e33-9f35-a30c8f65edce;M;0;25;5f93f983-524d-ef3d-ca46-4469d2cf9f3e;463;2;1;0
5e1b18c4-c6a6-d316-95ac-bae3fd70ecc6;M;6;29;c74d97b0-1eae-257e-44aa-9d5bade97baf;1353;1;1;0
1cd38823-9452-0876-dc88-d1472aa2a93f;F;5;43;c81e728d-9d4c-2f63-6f06-7f89cc14862c;902;2;2;1
138bb069-6595-b338-afba-b333c555292a;F;0;35;202cb962-ac59-075b-964b-07152d234b70;523;1;1;0
655ea4bd-3b57-36d8-8afc-30c9212ccddf;M;2;37;1ff1de77-4005-f8da-13f4-2943881c655f;204;1;2;0
b1563a78-ec59-3375-87f6-ab6397699afc;M;7;32;072b030b-a126-b2f4-b237-4f342be9ed44;67;1;1;1
4588e674-d3f0-faf9-8504-7d4c3f13ed0d;M;0;22;f7177163-c833-dff4-b38f-c8d2872f1ec6;455;2;1;0
02b1be0d-4892-4c32-7124-732726097157;M;3;23;93db85ed-909c-1383-8ff9-5ccfa94cebd9;643;1;2;0
1177967c-7957-072d-a3dc-1db4ceb30e7a;F;4;33;ad61ab14-3223-efbc-24c7-d2583be69251;53;2;2;1
8efb100a-295c-0c69-0931-222ff4467bb8;F;0;28;c9e1074f-5b3f-9fc8-ea15-d152add07294;244;2;2;1
ec5decca-5ed3-d6b8-079e-2e7e7bacc9f2;F;6;32;e2c420d9-28d4-bf8c-e0ff-2ec19b371514;470;1;1;0
52947e0a-de57-a09e-4a13-86d08f17b656;M;3;54;6512bd43-d9ca-a6e0-2c99-0b0a82652dca;369;2;2;1
59f51fd6-9374-12b7-e56d-ed1ea2470c25;M;0;34;8613985e-c49e-b8f7-57ae-6439e879bb2a;216;2;1;1
6e7b33fd-ea3a-dc80-ebd6-48fffb665bb8;F;6;57;19ca14e7-ea63-28a4-2e0e-b13d585e4c22;169;2;1;1
17fafe5f-6ce2-f190-4eb0-9d2e80a4cbf6;M;5;41;f4b9ec30-ad9f-68f8-9b29-639786cb62ef;772;0;2;0
b5f1e8fb-36cd-7fbe-b798-8e8639ac79e9;M;0;30;6c8349cc-7260-ae62-e3b1-396831a8398f;447;2;2;0
8edd7215-8ccd-2a87-9f79-cb2538568fdc;M;7;24;5fd0b37c-d7db-bb00-f97b-a6ce92bf5add;880;1;2;1
58ae749f-25ed-ed36-f486-bc85feb3f0ab;M;0;32;a5771bce-93e2-00c3-6f7c-d9dfd0e5deaa;697;1;2;1
de739988-0268-0548-b916-f1947ffbad76;F;5;40;3ef81541-6f77-5098-fe97-7004015c6193;397;2;1;1
6d70cb65-d152-1172-6dcc-e4c0e971e21c;F;0;27;02e74f10-e032-7ad8-68d1-38f2b4fdd6f0;155;1;2;1
54ff9e9e-3a2e-c030-0d4c-e11261f5169f;M;0;26;73278a4a-8696-0eeb-576a-8fd4c9ec6997;300;2;2;1
eb160de1-de89-d905-8fcb-0b968dbbbd68;F;0;34;eccbc87e-4b5c-e2fe-2830-8fd9f2a7baf3;416;2;2;1
d88518ac-bcc3-d08d-1f18-da62f9bb26ec;F;4;22;e4da3b7f-bbce-2345-d777-2b0674a318d5;538;2;1;1
4d5b9953-58e7-798b-c7e9-d9db83c612a5;F;2;32;76dc611d-6eba-afc6-6cc0-879c71b5db5c;574;2;0;1
577ef115-4f32-40ad-5b9b-413aa7346a1e;F;4;36;70efdf2e-c9b0-8607-9795-c442636b55fb;207;0;2;1
59bcda7c-438b-ad7d-2aff-fe9e2fed00be;M;0;27;2838023a-778d-faec-dc21-2708f721b788;65;1;2;0
5f6371c9-1261-4951-7d9b-a475def53139;F;3;28;98f13708-2101-94c4-7568-7be6106a3b84;570;2;2;0
d947bf06-a885-db0d-477d-707121934ff8;M;3;53;ed3d2c21-991e-3bef-5e06-9713af9fa6ca;410;2;0;1
cee8d6b7-ce52-554f-d703-54e37bbf44a2;M;3;37;9b861925-1a19-057c-ff70-779273e95aa6;497;2;2;0
b1eec33c-726a-6055-4bc7-8518d5f9b32c;F;1;40;a97da629-b098-b75c-294d-ffdc3e463904;606;1;2;1
e2ef524f-bf3d-9fe6-11d5-a8e90fefdc9c;M;2;29;e2ef524f-bf3d-9fe6-11d5-a8e90fefdc9c;175;2;2;0
e205ee2a-5de4-71a7-0c1f-d1b46033a75f;M;4;28;642e92ef-b794-2173-4881-b53e1e1b18b6;47;2;2;0
11b9842e-0a27-1ff2-52c1-903e7132cd68;M;4;30;eb160de1-de89-d905-8fcb-0b968dbbbd68;573;2;1;1
66e8ba82-16a1-e152-d726-53d99a4f03ab;F;4;38;ac627ab1-ccbd-b62e-c96e-702f07f6425b;876;1;1;1
18426034-8236-f955-4fe9-375772ff966e;M;4;37;ec5decca-5ed3-d6b8-079e-2e7e7bacc9f2;968;2;2;1
3837a451-cd0a-bc5c-e406-9304c5442c87;M;2;31;c74d97b0-1eae-257e-44aa-9d5bade97baf;1093;2;1;1
e0ab531e-c312-1615-1149-3b002f9be2ee;M;4;30;fe9fc289-c3ff-0af1-42b6-d3bead98a923;406;2;0;1
e5e63da7-9fcd-2beb-bd7c-b8bf1c1d0274;F;6;34;072b030b-a126-b2f4-b237-4f342be9ed44;455;2;1;0
15de21c6-70ae-7c3f-6f3f-1f37029303c9;F;2;36;1ff1de77-4005-f8da-13f4-2943881c655f;448;2;2;0
6c3cf77d-5282-0cd0-fe64-6d38bc2145ca;M;0;30;4c56ff4c-e4aa-f957-3aa5-dff913df997a;1047;2;2;1
61b4a64b-e663-682e-8cb0-37d9719ad8cd;F;4;33;ea5d2f1c-4608-232e-07d3-aa3d998e5135;1120;2;1;1
da8ce53c-f024-0070-ce6c-69c48cd588ee;M;4;30;a5771bce-93e2-00c3-6f7c-d9dfd0e5deaa;314;2;2;1
8b6dd7db-9af4-9e67-306f-eb59a8bdc52c;F;0;39;a3f390d8-8e4c-41f2-747b-fa2f1b5f87db;1275;2;0;1
7e3b7a5b-afcb-0fa8-e8df-e3ea6aca9186;M;0;29;f457c545-a9de-d88f-18ec-ee47145a72c0;83;2;1;1
b83aac23-b952-8732-c23c-c7352950e880;F;4;37;ea5d2f1c-4608-232e-07d3-aa3d998e5135;821;2;1;0
e6384711-4917-13d2-9bc6-3fc5eeb5ba4f;F;4;30;68d30a95-9472-8bc3-9aa2-4be94b319d21;751;2;1;1
89fcd07f-20b6-785b-9213-4bd6c1d0fa42;M;4;38;812b4ba2-87f5-ee0b-c9d4-3bbf5bbe87fb;1231;0;2;0
c0e190d8-267e-3670-8f95-5d7ab048990d;M;6;38;3c59dc04-8e88-5024-3be8-079a5c74d079;1358;2;1;0
043c3d7e-489c-69b4-8737-cc0c92d0f3a2;M;3;35;a97da629-b098-b75c-294d-ffdc3e463904;732;2;2;1
d860edd1-dd83-b36f-02ce-52bde626c653;F;0;44;fe9fc289-c3ff-0af1-42b6-d3bead98a923;538;2;0;0
2e65f2f2-fdaf-6c69-9b22-3c61b1b5ab89;F;1;26;c16a5320-fa47-5530-d958-3c34fd356ef5;450;0;1;1
1baff70e-2669-e837-6347-efd3a874a341;M;2;43;17e62166-fc85-86df-a4d1-bc0e1742c08b;829;2;2;1
2cfd4560-539f-887a-5e42-0412b370b361;M;5;34;1f0e3dad-9990-8345-f743-9f8ffabdffc4;766;2;1;1
2b0f658c-bffd-2849-84fb-11d90254081f;F;1;36;c9f0f895-fb98-ab91-59f5-1fd0297e236d;541;2;2;1
92977ae4-d2ba-2142-5a59-afb269c2a14e;F;0;27;54229abf-cfa5-649e-7003-b83dd4755294;138;2;2;1
30ef30b6-4204-a308-8a26-bc2e6ecf7602;M;4;29;4e732ced-3463-d06d-e0ca-9a15b6153677;30;2;1;1
a4856405-3b3c-7b54-8002-46348c7fa4a0;F;0;25;7cbbc409-ec99-0f19-c78c-75bd1e06f215;51;2;2;1
f52854cc-99ae-1c19-66b0-a21d0127975b;F;6;25;9b861925-1a19-057c-ff70-779273e95aa6;505;2;2;1
207f8801-8f72-2375-6557-0f8a9e5ca240;F;0;31;ac627ab1-ccbd-b62e-c96e-702f07f6425b;672;2;1;0
95d309f0-b035-d97f-6990-2e7972c2b2e6;M;4;30;2b44928a-e11f-b938-4c4c-f38708677c48;598;2;2;1
2596a54c-dbb5-55cf-d09c-d5d991da0f55;M;0;37;3def184a-d8f4-755f-f269-862ea77393dd;580;0;2;0
46922a08-80a8-f11f-8f69-cbb52b1396be;F;3;31;069059b7-ef84-0f0c-74a8-14ec9237b6ec;148;1;2;0
850af92f-8d99-03e7-a4e0-559a98ecc857;M;2;31;d09bf415-44a3-365a-46c9-077ebb5e35c3;335;1;2;1
500e75a0-36dc-2d7d-2fec-5da1b71d36cc;F;5;26;182be0c5-cdcd-5072-bb18-64cdee4d3d6e;231;0;2;0
0b1ec366-924b-26fc-98fa-7b71a9c249cf;M;7;29;c0c7c76d-30bd-3dca-efc9-6f40275bdc0a;1032;2;2;0
ee8374ec-4e4a-d797-d423-50c904d73077;M;4;37;2838023a-778d-faec-dc21-2708f721b788;1091;2;2;0
aa942ab2-bfa6-ebda-4840-e7360ce6e7ef;M;6;31;b53b3a3d-6ab9-0ce0-2682-29151c9bde11;1170;1;2;0
c4492cbe-90fb-dbf8-8a5a-ec486aa81ed5;F;6;30;f0935e4c-d592-0aa6-c7c9-96a5ee53a70f;437;1;2;1
eb163727-917c-bba1-eea2-08541a643e74;M;4;43;45c48cce-2e2d-7fbd-ea1a-fc51c7c6ad26;620;1;2;0
f9be311e-65d8-1a9a-d815-0a60844bb94c;M;0;28;6512bd43-d9ca-a6e0-2c99-0b0a82652dca;675;1;2;1
350db081-a661-5252-3535-4dd3e19b8c05;F;0;41;1ff1de77-4005-f8da-13f4-2943881c655f;312;1;2;1
2d3acd3e-240c-6182-0625-fff66a19938f;M;1;28;ec5decca-5ed3-d6b8-079e-2e7e7bacc9f2;43;2;2;1
9de6d14f-ff98-06d4-bcd1-ef555be766cd;M;3;39;6974ce5a-c660-610b-44d9-b9fed0ff9548;367;2;2;0
2dace78f-80bc-92e6-d749-3423d729448e;F;0;26;32bb90e8-976a-ab52-98d5-da10fe66f21d;1288;1;0;0
b571ecea-16a9-8240-23ee-1af16897a582;F;5;32;34173cb3-8f07-f89d-dbeb-c2ac9128303f;955;2;2;1
fd2c5e46-80d9-a01d-ba3a-ada5ece22270;F;0;28;a1d0c6e8-3f02-7327-d846-1063f4ac58a6;362;2;0;0
5bce843d-d76d-b8c9-39d5-323dd3e54ec9;M;4;23;c8ffe9a5-87b1-26f1-52ed-3d89a146b445;405;2;1;1
955cb567-b6e3-8f4c-6b3f-28cc857fc38c;F;6;37;da4fb5c6-e93e-74d3-df85-27599fa62642;580;2;2;0
c5cc17e3-95d3-049b-03e0-f1ccebb02b4d;F;3;26;76dc611d-6eba-afc6-6cc0-879c71b5db5c;144;2;0;0
38ca8956-4b22-5940-1518-960f7a06f94b;M;0;32;3416a75f-4cea-9109-507c-acd8e2f2aefc;514;2;2;0
99c5e07b-4d5d-e9d1-8c35-0cdf64c5aa3d;M;2;30;34173cb3-8f07-f89d-dbeb-c2ac9128303f;343;2;2;1
f3ac63c9-1272-f19c-e97c-7397825cc15f;M;4;23;d645920e-395f-edad-7bbb-ed0eca3fe2e0;337;2;1;0
0ed94223-5739-5a0d-4879-191c66f4faa2;F;0;34;19ca14e7-ea63-28a4-2e0e-b13d585e4c22;116;2;1;1
389bc7bb-1e1c-2a5e-7e14-7703232a88f6;M;6;31;65b9eea6-e1cc-6bb9-f0cd-2a47751a186f;510;1;1;0
418ef612-7e44-2148-82c6-1e372e866691;M;2;25;7647966b-7343-c290-4867-3252e490f736;162;1;2;0
4fa53be9-1b49-33d5-3674-8a60458b9797;M;2;35;d9d4f495-e875-a2e0-75a1-a4a6e1b9770f;146;2;1;1
a088ea20-78cd-92b0-b8a0-e78a32c5c082;M;3;39;5f93f983-524d-ef3d-ca46-4469d2cf9f3e;395;1;1;1
fc8001f8-34f6-a5f0-5610-80d134d53d29;M;0;26;9b861925-1a19-057c-ff70-779273e95aa6;1728;1;2;0
931af583-5732-27f0-220b-c568c65ce104;M;1;32;3def184a-d8f4-755f-f269-862ea77393dd;264;2;2;1
7f100b7b-3609-2fb9-b06d-fb4fac360931;M;5;33;ec895663-7a99-787b-d197-eacd77acce5e;488;2;1;0
df0aab05-8ce1-79e4-f7ab-135ed4e641a9;M;6;27;5ef05993-8ba7-99aa-a845-e1c2e8a762bd;367;1;2;1
68148596-109e-38cf-9367-d27875e185be;M;7;20;eb160de1-de89-d905-8fcb-0b968dbbbd68;448;1;1;1
996009f2-3740-0660-6f4c-0b0fda878af1;F;0;30;98dce83d-a57b-0395-e163-467c9dae521b;353;2;2;0
09fb05dd-477d-4ae6-4799-85ca56c5a12d;M;3;31;e2ef524f-bf3d-9fe6-11d5-a8e90fefdc9c;342;1;2;1
1819932f-f5cf-474f-4f19-e7c7024640c2;F;4;37;ed3d2c21-991e-3bef-5e06-9713af9fa6ca;46;1;0;1
7fea637f-d6d0-2b8f-0adf-6f7dc36aed93;M;3;22;c74d97b0-1eae-257e-44aa-9d5bade97baf;217;2;1;1
973a5f0c-cbc4-ee35-24cc-f035d35b284b;F;0;30;7f39f831-7fbd-b198-8ef4-c628eba02591;284;2;1;1
4f87658e-f0de-1944-1305-6248a00ce009;F;0;34;9778d5d2-19c5-080b-9a6a-17bef029331c;1003;2;1;0
eccbc87e-4b5c-e2fe-2830-8fd9f2a7baf3;M;4;29;b6d767d2-f8ed-5d21-a44b-0e5886680cb9;232;1;1;1
4ba29b9f-9e57-32ed-3376-1840f4ba6c53;M;6;29;a684ecee-e76f-c522-7732-86a895bc8436;20;1;2;0
66f041e1-6a60-928b-05a7-e228a89c3799;F;0;25;735b90b4-5681-25ed-6c3f-678819b6e058;15;2;2;1
f4f6dce2-f3a0-f9da-da0c-2b5b66452017;M;0;32;d3d94468-02a4-4259-755d-38e6d163e820;316;1;0;1
2b38c2df-6a49-b97f-706e-c9148ce48d86;F;4;30;8f14e45f-ceea-167a-5a36-dedd4bea2543;228;2;2;1
8bb88f80-d334-b186-9781-beb89f7b73be;F;4;32;65b9eea6-e1cc-6bb9-f0cd-2a47751a186f;352;1;1;1
2a9d121c-d9c3-a183-2bb6-d2cc6bd7a8a7;F;4;25;72b32a1f-754b-a1c0-9b36-95e0cb6cde7f;667;2;1;1
26657d5f-f902-0d2a-befe-558796b99584;F;3;41;c45147de-e729-311e-f5b5-c3003946c48f;585;1;2;1
6cd9313e-d34e-f58b-ad3f-dd504355e72c;M;1;29;2838023a-778d-faec-dc21-2708f721b788;550;0;2;0
dc568979-2e08-eb2e-219d-ce49e64c885b;M;2;44;a0a080f4-2e6f-13b3-a2df-133f073095dd;6;2;1;0
51ef186e-18dc-00c2-d319-82567235c559;F;0;31;f7177163-c833-dff4-b38f-c8d2872f1ec6;440;2;1;0
d56b9fc4-b0f1-be88-71f5-e1c40c0067e7;F;2;33;6f4922f4-5568-161a-8cdf-4ad2299f6d23;494;2;2;1
8c8a58fa-97c2-05ff-222d-e3685497742c;F;2;25;65b9eea6-e1cc-6bb9-f0cd-2a47751a186f;156;2;1;1
94f6d7e0-4a4d-4520-3530-0f18b984988c;F;0;31;c20ad4d7-6fe9-7759-aa27-a0c99bff6710;507;1;2;0
bf62768c-a46b-6c3b-5bea-9515d1a1fc45;F;6;33;da4fb5c6-e93e-74d3-df85-27599fa62642;19;1;2;0
75887499-8f5b-d0c3-93da-094e1967a72b;F;5;32;c4ca4238-a0b9-2382-0dcc-509a6f75849b;938;2;2;0
49b8b4f9-5f02-e055-801d-a3b4f58e28b7;M;2;39;1afa34a7-f984-eeab-dbb0-a7d494132ee5;475;2;1;0
f60bb6bb-4c96-d4df-93c5-1bd69dcc15a0;F;3;41;8f14e45f-ceea-167a-5a36-dedd4bea2543;90;1;2;1
883e881b-b4d2-2a7a-dd95-8f2d6b052c9f;F;6;40;c20ad4d7-6fe9-7759-aa27-a0c99bff6710;275;2;2;0
dc513ea4-fbda-a7a1-4786-ffdebc4ef64e;F;5;29;f4b9ec30-ad9f-68f8-9b29-639786cb62ef;638;2;2;0
54a367d6-2915-2b72-0749-e187b3eaa11b;M;3;31;ed3d2c21-991e-3bef-5e06-9713af9fa6ca;435;0;0;0
0e4e9466-68cf-2afc-4299-b462b812caca;M;0;30;d9d4f495-e875-a2e0-75a1-a4a6e1b9770f;721;2;1;1
978d7667-6f5e-7918-f81d-28e7d092ca0d;F;2;42;a0a080f4-2e6f-13b3-a2df-133f073095dd;331;2;1;0
a516a87c-fcae-f229-b342-c437fe2b95f7;F;1;36;2b44928a-e11f-b938-4c4c-f38708677c48;104;2;2;1
ab233b68-2ec3-5564-8e78-91e66c54191b;M;2;36;a87ff679-a2f3-e71d-9181-a67b7542122c;578;2;1;1
a486cd07-e4ac-3d27-0571-622f4f316ec5;F;4;29;72b32a1f-754b-a1c0-9b36-95e0cb6cde7f;1469;2;1;1
f4b9ec30-ad9f-68f8-9b29-639786cb62ef;M;5;56;03afdbd6-6e79-29b1-25f8-597834fa83a4;920;2;1;1
d96409bf-8942-1768-6ba1-24d7356686c9;F;4;30;c20ad4d7-6fe9-7759-aa27-a0c99bff6710;368;1;2;1
8eefcfdf-5990-e441-f0fb-6f3fad709e21;F;0;29;3c59dc04-8e88-5024-3be8-079a5c74d079;669;1;1;0
856fc816-23da-2150-ba22-10ba1b51d241;F;0;28;b53b3a3d-6ab9-0ce0-2682-29151c9bde11;151;2;2;0
cd89fef7-ffdd-490d-b800-357f47722b20;M;5;35;34173cb3-8f07-f89d-dbeb-c2ac9128303f;373;1;2;0
e2ad76f2-326f-bc6b-56a4-5a56c59fafdb;M;5;23;34173cb3-8f07-f89d-dbeb-c2ac9128303f;186;2;2;0
13168e6a-2e6c-84b4-b7de-9390c0ef5ec5;F;2;28;2b44928a-e11f-b938-4c4c-f38708677c48;30;2;2;1
a3545bd7-9d31-f9a7-2d3a-78690adf73fc;F;2;34;a5771bce-93e2-00c3-6f7c-d9dfd0e5deaa;134;2;2;0
950a4152-c2b4-aa3a-d78b-dd6b366cc179;M;0;21;38b3eff8-baf5-6627-478e-c76a704e9b52;323;1;2;0
45f31d16-b105-8d58-6fc3-be7207b58053;F;4;36;c45147de-e729-311e-f5b5-c3003946c48f;277;2;2;1
84f7e699-69de-a92a-9255-08f7c1f9579a;F;0;21;6c8349cc-7260-ae62-e3b1-396831a8398f;243;1;2;1
92cc2275-32d1-7e56-e079-02b254dfad10;F;5;31;f899139d-f5e1-0593-9643-1415e770c6dd;2067;1;0;0
0d0871f0-806e-ae32-d309-83b62252da50;M;0;42;ea5d2f1c-4608-232e-07d3-aa3d998e5135;442;2;1;0
