course_id;employee_id;pass_frac;start_dt;last_activity_dt;end_dt;educ_duration_days
88;acf4b89d-3d50-3d82-52c9-c4ba75ddbf6d;1.0000000000;2023-04-07 00:00:00;2023-04-14 00:00:00;2023-04-14 00:00:00;7.0000000000
35;3435c378-bb76-d435-7324-dd7e69f3cd18;0.5000000000;2023-05-25 00:00:00;2023-05-31 00:00:00;;
68;f74909ac-e68e-5189-1440-e4da0b65a70c;1.0000000000;2023-05-02 00:00:00;2023-05-19 00:00:00;2023-05-19 00:00:00;17.0000000000
88;f60bb6bb-4c96-d4df-93c5-1bd69dcc15a0;1.0000000000;2023-05-08 00:00:00;2023-05-16 00:00:00;2023-05-16 00:00:00;8.0000000000
80;f8c0c968-6328-45cd-1333-08b1a494967f;0.1000000000;2023-04-18 00:00:00;2023-04-26 00:00:00;;
82;f18a6d1c-de4b-2051-99de-8729a6637b42;1.0000000000;2023-04-15 00:00:00;2023-04-25 00:00:00;2023-04-25 00:00:00;10.0000000000
43;4588e674-d3f0-faf9-8504-7d4c3f13ed0d;1.0000000000;2023-08-23 00:00:00;2023-09-08 00:00:00;2023-09-08 00:00:00;16.0000000000
84;1e48c442-0b70-73bc-1191-6c6c1de226bb;1.0000000000;2023-09-17 00:00:00;2023-09-23 00:00:00;2023-09-23 00:00:00;6.0000000000
46;06a81a4f-b98d-149f-2d31-c68828fa6eb2;1.0000000000;2023-04-06 00:00:00;2023-04-22 00:00:00;2023-04-22 00:00:00;16.0000000000
14;c73dfe6c-630e-db4c-1692-db67c510f65c;1.0000000000;2023-05-04 00:00:00;2023-05-12 00:00:00;2023-05-12 00:00:00;8.0000000000
19;4ffce04d-92a4-d6cb-21c1-494cdfcd6dc1;1.0000000000;2023-06-21 00:00:00;2023-06-29 00:00:00;2023-06-29 00:00:00;8.0000000000
16;acc3e040-4646-c575-02b4-80dc052c4fe1;1.0000000000;2023-02-01 00:00:00;2023-02-08 00:00:00;2023-02-08 00:00:00;7.0000000000
54;46072631-582f-c240-dd26-74a7d063b040;1.0000000000;2023-07-22 00:00:00;2023-08-01 00:00:00;2023-08-01 00:00:00;10.0000000000
74;f79921bb-ae40-a577-928b-76d2fc3edc2a;1.0000000000;2023-07-23 00:00:00;2023-07-27 00:00:00;2023-07-27 00:00:00;4.0000000000
68;b2eeb736-2ef8-3def-f5c7-813a67e14f0a;1.0000000000;2023-04-11 00:00:00;2023-04-20 00:00:00;2023-04-20 00:00:00;9.0000000000
39;7949e456-002b-2898-8d38-185bd30e77fd;1.0000000000;2023-01-11 00:00:00;2023-01-15 00:00:00;2023-01-15 00:00:00;4.0000000000
4;9de6d14f-ff98-06d4-bcd1-ef555be766cd;0.9000000000;2023-05-06 00:00:00;2023-05-09 00:00:00;;
89;5f93f983-524d-ef3d-ca46-4469d2cf9f3e;1.0000000000;2023-05-12 00:00:00;2023-05-24 00:00:00;2023-05-24 00:00:00;12.0000000000
39;9f61408e-3afb-633e-50cd-f1b20de6f466;1.0000000000;2023-06-24 00:00:00;2023-06-29 00:00:00;2023-06-29 00:00:00;5.0000000000
35;8065d07d-a4a7-7621-450a-a84fee5656d9;1.0000000000;2023-10-01 00:00:00;2023-10-13 00:00:00;2023-10-13 00:00:00;12.0000000000
35;8f14e45f-ceea-167a-5a36-dedd4bea2543;1.0000000000;2023-10-18 00:00:00;2023-11-03 00:00:00;2023-11-03 00:00:00;16.0000000000
22;00ec53c4-682d-36f5-c435-9f4ae7bd7ba1;0.3500000000;2023-01-22 00:00:00;2023-01-26 00:00:00;;
42;55b37c5c-270e-5d84-c793-e486d798c01d;1.0000000000;2023-05-30 00:00:00;2023-06-08 00:00:00;2023-06-08 00:00:00;9.0000000000
88;258be18e-31c8-1885-55c2-ff05b4d542c3;1.0000000000;2023-07-22 00:00:00;2023-08-01 00:00:00;2023-08-01 00:00:00;10.0000000000
72;82cadb06-49a3-af49-6840-4c9f6031b233;0.3000000000;2023-04-02 00:00:00;2023-04-06 00:00:00;;
20;761c7920-f470-038d-4c8a-619c79eddd62;1.0000000000;2023-04-16 00:00:00;2023-04-26 00:00:00;2023-04-26 00:00:00;10.0000000000
15;3f53d719-0148-675e-3cd4-72fc826828c5;1.0000000000;2023-11-01 00:00:00;2023-11-10 00:00:00;2023-11-10 00:00:00;9.0000000000
25;e820a45f-1dfc-7b95-282d-10b6087e11c0;1.0000000000;2023-03-15 00:00:00;2023-03-29 00:00:00;2023-03-29 00:00:00;14.0000000000
3;17e62166-fc85-86df-a4d1-bc0e1742c08b;1.0000000000;2023-04-11 00:00:00;2023-04-20 00:00:00;2023-04-20 00:00:00;9.0000000000
66;f4733064-3ae1-34ca-204b-f6b2481fec47;1.0000000000;2023-06-02 00:00:00;2023-06-09 00:00:00;2023-06-09 00:00:00;7.0000000000
80;e1d5be1c-7f2f-4566-70de-3d53c7b54f4a;1.0000000000;2023-05-26 00:00:00;2023-06-07 00:00:00;2023-06-07 00:00:00;12.0000000000
0;8a0e1141-fd37-fa5b-98d5-bb769ba1a7cc;1.0000000000;2023-07-25 00:00:00;2023-08-08 00:00:00;2023-08-08 00:00:00;14.0000000000
88;fb8feff2-53bb-6c83-4deb-61ec76baa893;1.0000000000;2023-05-07 00:00:00;2023-05-16 00:00:00;2023-05-16 00:00:00;9.0000000000
46;5807a685-d1a9-ab3b-5990-35bc566ce2b9;1.0000000000;2023-04-17 00:00:00;2023-05-01 00:00:00;2023-05-01 00:00:00;14.0000000000
8;59f51fd6-9374-12b7-e56d-ed1ea2470c25;1.0000000000;2023-08-03 00:00:00;2023-08-18 00:00:00;2023-08-18 00:00:00;15.0000000000
34;471c75ee-6643-a109-3450-2bdafee198fb;1.0000000000;2023-05-05 00:00:00;2023-05-14 00:00:00;2023-05-14 00:00:00;9.0000000000
77;c203d8a1-5161-2acf-1245-7e4d67635a95;1.0000000000;2023-10-17 00:00:00;2023-10-25 00:00:00;2023-10-25 00:00:00;8.0000000000
57;82161242-827b-703e-6acf-9c726942a1e4;1.0000000000;2023-05-04 00:00:00;2023-05-17 00:00:00;2023-05-17 00:00:00;13.0000000000
88;68ce199e-c2c5-5175-97ce-0a4d89620f55;0.4000000000;2023-04-21 00:00:00;2023-04-26 00:00:00;;
55;6d0f8463-48a8-5632-1729-a2f36734d1a7;1.0000000000;2023-09-08 00:00:00;2023-09-14 00:00:00;2023-09-14 00:00:00;6.0000000000
48;f9d11525-47c0-bde0-1830-b7e8bd60024c;1.0000000000;2023-03-26 00:00:00;2023-04-05 00:00:00;2023-04-05 00:00:00;10.0000000000
9;dc6a7071-2a25-2123-c40d-2adba6a11d84;1.0000000000;2023-02-20 00:00:00;2023-02-25 00:00:00;2023-02-25 00:00:00;5.0000000000
57;e0ab531e-c312-1615-1149-3b002f9be2ee;1.0000000000;2023-08-17 00:00:00;2023-08-29 00:00:00;2023-08-29 00:00:00;12.0000000000
88;be53d253-d6bc-3258-a816-0556dda3e9b2;1.0000000000;2023-09-14 00:00:00;2023-09-21 00:00:00;2023-09-21 00:00:00;7.0000000000
3;1534b76d-325a-8f59-1b52-d302e7181331;1.0000000000;2023-04-07 00:00:00;2023-04-17 00:00:00;2023-04-17 00:00:00;10.0000000000
4;cb8acb1d-c982-1bf7-4e6c-a9068032d623;0.2500000000;2023-04-19 00:00:00;2023-04-21 00:00:00;;
0;cd0cbcc6-68fe-4bc5-8e0a-f3cc7e0a653d;0.2000000000;2023-05-26 00:00:00;2023-06-01 00:00:00;;
79;43cca4b3-de20-97b9-558e-fefd0ecc3588;1.0000000000;2023-07-21 00:00:00;2023-07-29 00:00:00;2023-07-29 00:00:00;8.0000000000
83;4ae67a7d-d7e4-91f8-fb6f-9ea0cf25dfdb;1.0000000000;2023-05-14 00:00:00;2023-05-28 00:00:00;2023-05-28 00:00:00;14.0000000000
91;c3c59e5f-8b3e-9753-913f-4d435b53c308;1.0000000000;2023-05-16 00:00:00;2023-05-23 00:00:00;2023-05-23 00:00:00;7.0000000000
3;c6335734-dbc0-b1de-d766-421cfc611750;0.1500000000;2023-10-16 00:00:00;2023-10-19 00:00:00;;
39;3875115b-acc4-8cca-24ac-51ee4b0e7975;1.0000000000;2023-06-25 00:00:00;2023-06-30 00:00:00;;
41;eed5af6a-dd95-a9a6-f125-2739b1ad8c24;0.4500000000;2023-05-31 00:00:00;2023-06-06 00:00:00;;
40;a981f2b7-0804-4d6f-b4a7-1a1463242520;0.0000000000;2023-04-02 00:00:00;2023-04-08 00:00:00;;
31;f52378e1-4237-225a-6f6c-7d802dc6abbd;1.0000000000;2023-08-25 00:00:00;2023-09-05 00:00:00;2023-09-05 00:00:00;11.0000000000
75;f442d33f-a068-3208-2290-ad8544a8da27;1.0000000000;2023-05-31 00:00:00;2023-06-08 00:00:00;2023-06-08 00:00:00;8.0000000000
22;100d9f30-ca54-b18d-1482-1dc88fea0631;1.0000000000;2023-07-21 00:00:00;2023-08-09 00:00:00;2023-08-09 00:00:00;19.0000000000
55;46072631-582f-c240-dd26-74a7d063b040;1.0000000000;2023-02-24 00:00:00;2023-03-08 00:00:00;2023-03-08 00:00:00;12.0000000000
49;3a077244-3a07-3914-1292-a5429b952fe6;1.0000000000;2023-07-23 00:00:00;2023-08-01 00:00:00;2023-08-01 00:00:00;9.0000000000
20;fcdf25d6-e191-893e-7058-19b177cddea0;1.0000000000;2023-07-27 00:00:00;2023-08-07 00:00:00;2023-08-07 00:00:00;11.0000000000
25;58a2fc6e-d39f-d083-f55d-4182bf88826d;0.8500000000;2023-07-30 00:00:00;2023-08-01 00:00:00;;
27;2823f479-7102-ce1a-1aec-05359cc16dd9;1.0000000000;2023-07-11 00:00:00;2023-07-21 00:00:00;2023-07-21 00:00:00;10.0000000000
80;81c8727c-62e8-00be-708d-bf37c4695dff;1.0000000000;2023-06-17 00:00:00;2023-06-25 00:00:00;2023-06-25 00:00:00;8.0000000000
8;5b69b9cb-8306-5d40-3869-739ae7f0995e;1.0000000000;2023-05-29 00:00:00;2023-06-09 00:00:00;2023-06-09 00:00:00;11.0000000000
90;443dec30-62d0-2869-86e2-1dc0631734c9;1.0000000000;2023-05-01 00:00:00;2023-05-09 00:00:00;2023-05-09 00:00:00;8.0000000000
66;61b1fb3f-59e2-8c67-f392-5f3c79be81a1;1.0000000000;2023-05-07 00:00:00;2023-05-18 00:00:00;2023-05-18 00:00:00;11.0000000000
19;14851003-1349-642d-e5ca-0c544f31b2ef;0.7000000000;2023-03-16 00:00:00;2023-03-19 00:00:00;;
22;e555ebe0-ce42-6f7f-9b2b-ef0706315e0c;0.0500000000;2023-06-30 00:00:00;2023-07-07 00:00:00;;
7;442cde81-694c-a09a-626e-eddefd1b74ca;0.2000000000;2023-05-15 00:00:00;2023-05-18 00:00:00;;
44;54f5f407-1fac-a32a-d528-5fef87b78646;1.0000000000;2023-06-24 00:00:00;2023-07-06 00:00:00;2023-07-06 00:00:00;12.0000000000
10;61b1fb3f-59e2-8c67-f392-5f3c79be81a1;1.0000000000;2023-06-14 00:00:00;2023-06-24 00:00:00;2023-06-24 00:00:00;10.0000000000
29;cdf1e288-ca02-272e-717c-9d5e4cb180bd;1.0000000000;2023-09-12 00:00:00;2023-09-19 00:00:00;2023-09-19 00:00:00;7.0000000000
54;f3f1b7fc-5a87-79a9-e618-e1f23a7b7860;0.0000000000;2023-01-11 00:00:00;2023-01-14 00:00:00;;
37;4edaa105-d5f5-3590-3387-91951e38c3ad;0.4000000000;2023-05-14 00:00:00;2023-05-21 00:00:00;;
20;432aca3a-1e34-5e33-9f35-a30c8f65edce;1.0000000000;2023-05-24 00:00:00;2023-05-26 00:00:00;;
18;731c83db-8d2f-f01b-dc00-0083fd3c3740;1.0000000000;2023-09-18 00:00:00;2023-09-28 00:00:00;2023-09-28 00:00:00;10.0000000000
7;3fe94a00-2317-b5f9-259f-82690aeea4cd;1.0000000000;2023-08-23 00:00:00;2023-08-30 00:00:00;2023-08-30 00:00:00;7.0000000000
61;67d96d45-8abd-ef21-792e-6d8e590244e7;0.9500000000;2023-01-30 00:00:00;2023-02-05 00:00:00;;
43;01f78be6-f7ca-d026-5850-8fe4616098a9;1.0000000000;2023-04-12 00:00:00;2023-04-22 00:00:00;2023-04-22 00:00:00;10.0000000000
83;1c383cd3-0b7c-298a-b502-93adfecb7b18;1.0000000000;2023-02-23 00:00:00;2023-03-09 00:00:00;2023-03-09 00:00:00;14.0000000000
46;8b6a80c3-cf2c-bd5f-9670-63618dc54f39;1.0000000000;2023-08-13 00:00:00;2023-08-20 00:00:00;2023-08-20 00:00:00;7.0000000000
57;766d856e-f1a6-b02f-93d8-94415e6bfa0e;1.0000000000;2023-05-07 00:00:00;2023-05-17 00:00:00;2023-05-17 00:00:00;10.0000000000
1;51de85dd-d068-f0bc-7876-91d356176df9;1.0000000000;2023-08-21 00:00:00;2023-09-02 00:00:00;2023-09-02 00:00:00;12.0000000000
90;288cc0ff-0228-77bd-3df9-4bc9360b9c5d;1.0000000000;2023-04-11 00:00:00;2023-04-19 00:00:00;2023-04-19 00:00:00;8.0000000000
89;c1fea270-c48e-8079-d8dd-f7d06d26ab52;1.0000000000;2023-05-10 00:00:00;2023-05-21 00:00:00;2023-05-21 00:00:00;11.0000000000
83;f9028fae-c74b-e6ec-9b85-2b0a542e2f39;1.0000000000;2023-08-07 00:00:00;2023-08-16 00:00:00;2023-08-16 00:00:00;9.0000000000
16;2612aa89-2d96-2d6f-8056-b195ca6e550d;1.0000000000;2023-02-24 00:00:00;2023-03-08 00:00:00;2023-03-08 00:00:00;12.0000000000
79;4f6ffe13-a5d7-5b2d-6a39-23922b3922e5;0.4000000000;2023-05-13 00:00:00;2023-05-21 00:00:00;;
67;8b6dd7db-9af4-9e67-306f-eb59a8bdc52c;1.0000000000;2023-09-07 00:00:00;2023-09-20 00:00:00;2023-09-20 00:00:00;13.0000000000
45;944bdd96-3674-9a08-01c3-9b6e449dbedc;1.0000000000;2023-05-19 00:00:00;2023-05-29 00:00:00;2023-05-29 00:00:00;10.0000000000
49;fccb3cdc-9acc-14a6-e70a-12f74560c026;0.9500000000;2023-05-06 00:00:00;2023-05-13 00:00:00;;
10;6be5336d-b2c1-1973-6cf4-8f475e051bfe;1.0000000000;2023-04-09 00:00:00;2023-04-19 00:00:00;2023-04-19 00:00:00;10.0000000000
67;c8c41c4a-1867-5a74-e01c-8a20e8a0f662;1.0000000000;2023-09-09 00:00:00;2023-09-16 00:00:00;2023-09-16 00:00:00;7.0000000000
25;c182f930-a063-1705-7d31-c73bb2fedd4f;1.0000000000;2023-09-29 00:00:00;2023-10-13 00:00:00;2023-10-13 00:00:00;14.0000000000
42;678a1491-514b-7f10-06d6-05e9161946b1;1.0000000000;2023-02-24 00:00:00;2023-03-07 00:00:00;2023-03-07 00:00:00;11.0000000000
66;7137debd-45ae-4d0a-b9aa-953017286b20;1.0000000000;2023-07-26 00:00:00;2023-08-06 00:00:00;2023-08-06 00:00:00;11.0000000000
10;eaa32c96-f620-053c-f442-ad32258076b9;0.2000000000;2023-04-12 00:00:00;2023-04-17 00:00:00;;
8;a3f390d8-8e4c-41f2-747b-fa2f1b5f87db;1.0000000000;2023-06-29 00:00:00;2023-07-13 00:00:00;2023-07-13 00:00:00;14.0000000000
18;8f7d807e-1f53-eff5-f9ef-be5cb81090fb;1.0000000000;2023-07-12 00:00:00;2023-07-21 00:00:00;2023-07-21 00:00:00;9.0000000000
31;6786f3c6-2fbf-9021-694f-6e51cc07fe3c;1.0000000000;2023-08-16 00:00:00;2023-08-28 00:00:00;2023-08-28 00:00:00;12.0000000000
20;14ea0d5b-0cf4-9525-d186-6cb1e95ada5d;1.0000000000;2023-07-07 00:00:00;2023-07-17 00:00:00;2023-07-17 00:00:00;10.0000000000
43;f3f27a32-4736-617f-20ab-bf2ffd806f6d;1.0000000000;2023-03-26 00:00:00;2023-04-10 00:00:00;2023-04-10 00:00:00;15.0000000000
46;9de6d14f-ff98-06d4-bcd1-ef555be766cd;1.0000000000;2023-04-06 00:00:00;2023-04-19 00:00:00;2023-04-19 00:00:00;13.0000000000
1;814a9c18-f5ab-ff39-8787-c9cfcbf3d80c;1.0000000000;2023-08-22 00:00:00;2023-08-30 00:00:00;2023-08-30 00:00:00;8.0000000000
31;9246444d-94f0-81e3-5498-03b928260f56;0.2500000000;2023-04-30 00:00:00;2023-05-03 00:00:00;;
20;cdf1035c-34ec-3802-18a8-cc9a43d438f9;0.4000000000;2023-05-08 00:00:00;2023-05-13 00:00:00;;
25;ffeed84c-7cb1-ae7b-f4ec-4bd78275bb98;0.3500000000;2023-04-14 00:00:00;2023-04-21 00:00:00;;
5;4e62e752-ae53-fb6a-6eeb-d0f6146aa702;1.0000000000;2023-03-12 00:00:00;2023-03-20 00:00:00;2023-03-20 00:00:00;8.0000000000
88;a501bebf-79d5-7065-1ff6-01788ea9d16d;1.0000000000;2023-09-02 00:00:00;2023-09-14 00:00:00;2023-09-14 00:00:00;12.0000000000
7;7504adad-8bb9-6320-eb3a-fdd4df6e1f60;1.0000000000;2023-05-17 00:00:00;2023-05-26 00:00:00;2023-05-26 00:00:00;9.0000000000
16;d07e70ef-cfab-0873-1a97-e7b91be644de;1.0000000000;2023-03-12 00:00:00;2023-03-21 00:00:00;2023-03-21 00:00:00;9.0000000000
42;559cb990-c9df-fd86-75f6-bc2186971dc2;1.0000000000;2023-07-19 00:00:00;2023-07-26 00:00:00;2023-07-26 00:00:00;7.0000000000
90;2ca65f58-e35d-9ad4-5bf7-f3ae5cfd08f1;1.0000000000;2023-05-06 00:00:00;2023-05-13 00:00:00;2023-05-13 00:00:00;7.0000000000
28;03e7d2eb-ec1e-820a-c34d-054df7e68f48;0.3500000000;2023-07-05 00:00:00;2023-07-08 00:00:00;;
85;f899139d-f5e1-0593-9643-1415e770c6dd;1.0000000000;2023-07-16 00:00:00;2023-07-23 00:00:00;2023-07-23 00:00:00;7.0000000000
45;e2ad76f2-326f-bc6b-56a4-5a56c59fafdb;1.0000000000;2023-06-07 00:00:00;2023-06-14 00:00:00;2023-06-14 00:00:00;7.0000000000
59;d64a340b-cb63-3f53-6d56-e51874281454;1.0000000000;2023-09-15 00:00:00;2023-09-22 00:00:00;2023-09-22 00:00:00;7.0000000000
66;ba2fd310-dcaa-8781-a9a6-52a31baf3c68;1.0000000000;2023-10-17 00:00:00;2023-10-29 00:00:00;2023-10-29 00:00:00;12.0000000000
45;e0c64119-5b27-425b-b056-ac56f8953d24;1.0000000000;2023-08-19 00:00:00;2023-08-31 00:00:00;2023-08-31 00:00:00;12.0000000000
43;e6384711-4917-13d2-9bc6-3fc5eeb5ba4f;1.0000000000;2023-06-22 00:00:00;2023-07-04 00:00:00;2023-07-04 00:00:00;12.0000000000
37;a8f8f602-6402-4dca-151f-164729b76c0b;0.2000000000;2023-02-04 00:00:00;2023-02-11 00:00:00;;
43;7ef605fc-8dba-5425-d696-5fbd4c8fbe1f;1.0000000000;2023-04-09 00:00:00;2023-04-16 00:00:00;2023-04-16 00:00:00;7.0000000000
81;22fb0cee-7e1f-3bde-5829-3de743871417;0.8000000000;2023-04-10 00:00:00;2023-04-16 00:00:00;;
48;f3f27a32-4736-617f-20ab-bf2ffd806f6d;0.7500000000;2023-08-02 00:00:00;2023-08-06 00:00:00;;
21;243facb2-9564-e7b4-4883-4a7c9d901201;1.0000000000;2023-04-15 00:00:00;2023-04-20 00:00:00;2023-04-20 00:00:00;5.0000000000
68;182be0c5-cdcd-5072-bb18-64cdee4d3d6e;1.0000000000;2023-07-08 00:00:00;2023-07-19 00:00:00;2023-07-19 00:00:00;11.0000000000
25;2050e03c-a119-580f-74cc-a14cc6e97462;1.0000000000;2023-07-26 00:00:00;2023-08-05 00:00:00;2023-08-05 00:00:00;10.0000000000
43;cd4bb35c-75ba-84b4-f39e-547b1416fd35;1.0000000000;2023-06-03 00:00:00;2023-06-11 00:00:00;2023-06-11 00:00:00;8.0000000000
21;33322217-0ab9-edca-4785-c39f55221fe7;1.0000000000;2023-04-30 00:00:00;2023-05-09 00:00:00;2023-05-09 00:00:00;9.0000000000
61;70c639df-5e30-bdee-440e-4cdf599fec2b;0.1000000000;2023-09-10 00:00:00;2023-09-15 00:00:00;;
71;f016e59c-7ad8-b1d7-2903-bb1aa5720d53;1.0000000000;2023-03-13 00:00:00;2023-03-20 00:00:00;2023-03-20 00:00:00;7.0000000000
90;248e8443-3679-7ec9-8478-f85e7626de4a;0.4000000000;2023-07-11 00:00:00;2023-07-18 00:00:00;;
37;52292e0c-763f-d027-c6eb-a6b8f494d2eb;0.3000000000;2023-06-02 00:00:00;2023-06-11 00:00:00;;
54;653ac11c-a60b-3e02-1a8c-609c7198acfc;1.0000000000;2023-04-21 00:00:00;2023-05-05 00:00:00;2023-05-05 00:00:00;14.0000000000
45;705f2172-8346-6678-8607-efbfca35afb3;0.9500000000;2023-06-20 00:00:00;2023-06-28 00:00:00;;
46;b3b43aee-acb2-5836-5cc6-9cdaf42a68af;1.0000000000;2023-04-26 00:00:00;2023-05-04 00:00:00;2023-05-04 00:00:00;8.0000000000
38;731c83db-8d2f-f01b-dc00-0083fd3c3740;1.0000000000;2023-06-23 00:00:00;2023-07-03 00:00:00;2023-07-03 00:00:00;10.0000000000
66;f0935e4c-d592-0aa6-c7c9-96a5ee53a70f;1.0000000000;2023-05-05 00:00:00;2023-05-16 00:00:00;2023-05-16 00:00:00;11.0000000000
34;58a2fc6e-d39f-d083-f55d-4182bf88826d;0.3000000000;2023-06-04 00:00:00;2023-06-08 00:00:00;;
1;af473271-1661-056e-adbf-798ba191272a;1.0000000000;2023-07-30 00:00:00;2023-08-08 00:00:00;2023-08-08 00:00:00;9.0000000000
25;df6d2338-b2b8-fce1-ec2f-6dda0a630eb0;0.6500000000;2023-05-03 00:00:00;2023-05-07 00:00:00;;
83;2b0f658c-bffd-2849-84fb-11d90254081f;1.0000000000;2023-09-25 00:00:00;2023-09-30 00:00:00;2023-09-30 00:00:00;5.0000000000
84;3d8e28ca-f901-313a-554c-ebc7d32e67e5;1.0000000000;2023-04-03 00:00:00;2023-04-14 00:00:00;2023-04-14 00:00:00;11.0000000000
15;e5b294b7-0c96-47dc-f804-d7baa1903918;1.0000000000;2023-07-12 00:00:00;2023-07-21 00:00:00;2023-07-21 00:00:00;9.0000000000
8;147702db-0714-5348-245d-c5a2f2fe5683;1.0000000000;2023-05-04 00:00:00;2023-05-10 00:00:00;2023-05-10 00:00:00;6.0000000000
44;6c3cf77d-5282-0cd0-fe64-6d38bc2145ca;1.0000000000;2023-03-07 00:00:00;2023-03-24 00:00:00;2023-03-24 00:00:00;17.0000000000
68;5b69b9cb-8306-5d40-3869-739ae7f0995e;1.0000000000;2023-05-24 00:00:00;2023-06-05 00:00:00;2023-06-05 00:00:00;12.0000000000
33;67f7fb87-3eaf-2952-6a11-a9b7ac33bfac;1.0000000000;2023-05-04 00:00:00;2023-05-08 00:00:00;2023-05-08 00:00:00;4.0000000000
53;df9028fc-b6b0-65e0-00ff-e8a4f03eeb38;1.0000000000;2023-02-17 00:00:00;2023-02-22 00:00:00;2023-02-22 00:00:00;5.0000000000
38;ffeed84c-7cb1-ae7b-f4ec-4bd78275bb98;1.0000000000;2023-05-13 00:00:00;2023-05-22 00:00:00;2023-05-22 00:00:00;9.0000000000
80;e0a20953-9d1e-74ab-9fe4-6b9e01a19a97;1.0000000000;2023-08-27 00:00:00;2023-09-04 00:00:00;2023-09-04 00:00:00;8.0000000000
8;f48c04ff-ab49-ff0e-5d11-76244fdfb65c;1.0000000000;2023-04-26 00:00:00;2023-05-10 00:00:00;2023-05-10 00:00:00;14.0000000000
6;02522a2b-2726-fb0a-03bb-19f2d8d9524d;1.0000000000;2023-05-16 00:00:00;2023-05-20 00:00:00;2023-05-20 00:00:00;4.0000000000
34;7fec306d-1e66-5bc9-c748-b5d2b99a6e97;1.0000000000;2023-09-16 00:00:00;2023-09-27 00:00:00;2023-09-27 00:00:00;11.0000000000
31;8d420fa3-5754-d1f1-c199-69c88780314d;1.0000000000;2023-05-15 00:00:00;2023-05-26 00:00:00;2023-05-26 00:00:00;11.0000000000
60;96055f5b-06bf-9381-ac43-879351642cf5;1.0000000000;2023-10-18 00:00:00;2023-10-31 00:00:00;2023-10-31 00:00:00;13.0000000000
66;f4a331b7-a22d-1b23-7565-d8813a34d8ac;1.0000000000;2023-04-22 00:00:00;2023-05-01 00:00:00;2023-05-01 00:00:00;9.0000000000
11;39dcaf7a-053d-c372-fbc3-91d4e6b5d693;0.5500000000;2023-02-03 00:00:00;2023-02-10 00:00:00;;
59;7bccfde7-714a-1eba-df06-c5f4cea752c1;1.0000000000;2023-06-06 00:00:00;2023-06-15 00:00:00;2023-06-15 00:00:00;9.0000000000
17;1e8c391a-bfde-9abe-a82d-75a2d60278d4;1.0000000000;2023-05-15 00:00:00;2023-05-28 00:00:00;2023-05-28 00:00:00;13.0000000000
23;442cde81-694c-a09a-626e-eddefd1b74ca;1.0000000000;2023-08-15 00:00:00;2023-08-23 00:00:00;2023-08-23 00:00:00;8.0000000000
90;d645920e-395f-edad-7bbb-ed0eca3fe2e0;0.5500000000;2023-03-03 00:00:00;2023-03-11 00:00:00;;
88;c8dfece5-cc68-2492-06e4-690fc4737a8d;1.0000000000;2023-05-24 00:00:00;2023-06-01 00:00:00;2023-06-01 00:00:00;8.0000000000
18;c9e1074f-5b3f-9fc8-ea15-d152add07294;1.0000000000;2023-05-02 00:00:00;2023-05-14 00:00:00;2023-05-14 00:00:00;12.0000000000
43;30c8e1ca-8725-24fb-f7ea-5c519ca397ee;0.5500000000;2023-05-06 00:00:00;2023-05-08 00:00:00;;
20;99bcfcd7-54a9-8ce8-9cb8-6f73acc04645;1.0000000000;2023-05-18 00:00:00;2023-05-28 00:00:00;2023-05-28 00:00:00;10.0000000000
4;c203d8a1-5161-2acf-1245-7e4d67635a95;1.0000000000;2023-07-25 00:00:00;2023-08-05 00:00:00;2023-08-05 00:00:00;11.0000000000
20;81b073de-9370-ea87-3f54-8e31b8adc081;1.0000000000;2023-05-20 00:00:00;2023-06-02 00:00:00;2023-06-02 00:00:00;13.0000000000
80;9778d5d2-19c5-080b-9a6a-17bef029331c;1.0000000000;2023-11-01 00:00:00;2023-11-07 00:00:00;2023-11-07 00:00:00;6.0000000000
52;cf004fdc-76fa-1a4f-25f6-2e0eb5261ca3;1.0000000000;2023-06-28 00:00:00;2023-07-07 00:00:00;2023-07-07 00:00:00;9.0000000000
46;81e74d67-8581-a3bb-7a72-0b019f4f1a93;1.0000000000;2023-03-03 00:00:00;2023-03-08 00:00:00;2023-03-08 00:00:00;5.0000000000
10;69421f03-2498-c970-2018-0038fddb8e24;1.0000000000;2023-06-17 00:00:00;2023-07-02 00:00:00;2023-07-02 00:00:00;15.0000000000
45;2a8a8124-00df-8963-b2e2-ac0ed01b07b8;1.0000000000;2023-03-26 00:00:00;2023-04-03 00:00:00;2023-04-03 00:00:00;8.0000000000
88;c92a1032-4374-fac6-8171-9d63979d00fe;1.0000000000;2023-06-12 00:00:00;2023-06-19 00:00:00;2023-06-19 00:00:00;7.0000000000
1;03f54461-3917-9452-4504-1ea1581df0c2;1.0000000000;2023-05-02 00:00:00;2023-05-12 00:00:00;2023-05-12 00:00:00;10.0000000000
89;f2217062-e9a3-97a1-dca4-29e7d70bc6ca;1.0000000000;2023-07-15 00:00:00;2023-07-31 00:00:00;2023-07-31 00:00:00;16.0000000000
63;1f1baa5b-8eda-c74e-b4ea-a329f14a0361;1.0000000000;2023-09-09 00:00:00;2023-09-19 00:00:00;2023-09-19 00:00:00;10.0000000000
28;44a2e080-4995-faf8-d2e3-b084a1e2db1d;1.0000000000;2023-03-06 00:00:00;2023-03-17 00:00:00;2023-03-17 00:00:00;11.0000000000
