employee_id;course_0;course_1;course_2;course_3;course_4;course_5;course_6;course_7;course_8;course_9;course_10;course_11;course_12;course_13;course_14;course_15;course_16;course_17;course_18;course_19;course_20;course_21;course_22;course_23;course_24;course_25;course_26;course_27;course_28;course_29;course_30;course_31;course_32;course_33;course_34;course_35;course_36;course_37;course_38;course_39;course_40;course_41;course_42;course_43;course_44;course_45;course_46;course_47;course_48;course_49;course_50;course_51;course_52;course_53;course_54;course_55;course_56;course_57;course_58;course_59;course_60;course_61;course_62;course_63;course_64;course_65;course_66;course_67;course_68;course_69;course_70;course_71;course_72;course_73;course_74;course_75;course_76;course_77;course_78;course_79;course_80;course_81;course_82;course_83;course_84;course_85;course_86;course_87;course_88;course_89;course_90;course_91
061412e4-a03c-02f9-9025-76ec55ebbe77;1;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;1;0;1;1;1;0;1;0;1;0;0;0
dc58e3a3-0645-1c9d-670a-dcd37004f48f;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;0
2e65f2f2-fdaf-6c69-9b22-3c61b1b5ab89;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;0;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0
05233523-2b11-8649-86bb-2fa20fa38748;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0
ffd52f3c-7e12-435a-724a-8f30fddadd9c;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1
0c0a7566-915f-4f24-853f-c4192689aa7e;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1;1;1;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0
93d65641-ff3f-1586-614c-f2c1ad240b6c;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0
da4fb5c6-e93e-74d3-df85-27599fa62642;0;1;0;0;1;0;0;1;0;1;1;0;1;0;0;1;1;0;0;1;0;0;0;1;1;0;0;1;0;1;1;1;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0
c1fea270-c48e-8079-d8dd-f7d06d26ab52;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;1;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;1
d010396c-a8ab-f6ea-d8ca-cc2c2f2f26c7;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0
2d00f43f-0791-1355-d415-1f13925ff292;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0
c81e728d-9d4c-2f63-6f06-7f89cc14862c;1;0;1;0;0;1;1;1;0;1;0;0;0;0;0;1;1;1;0;1;0;0;0;1;1;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
4e4b5fbb-bb60-2b6d-35be-a8460aa8f8e5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;1
487d4c6a-3244-46b3-fa45-b30cfcee5337;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;1;1;0
996009f2-3740-0660-6f4c-0b0fda878af1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;0;1;1;0;0;0;1;1;1;0;1;0;1;1;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0
c7e1249f-fc03-eb9d-ed90-8c236bd1996d;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0
20c9f570-0da1-0882-60df-60fcc5df2b53;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;1;1;1;0;1;1;0;1;0;1;0;1;0;0;0;0;0
42ffcf05-7e13-3f94-c1b7-b5cf543ef3bd;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;1;0;0;0;1;1;0;1;1;1;0;0
42e7aaa8-8b48-137a-16a1-acd04ed91125;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1
ea8fcd92-d595-8171-7e06-eb187f10666d;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;1;1;1;0;1;0;1;0;1;0;0;0;1;0;1
01882513-d5fa-7c32-9e94-0dda99b12147;1;0;1;0;1;1;1;0;0;1;0;0;0;1;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0
821fa74b-50ba-3f7c-ba1e-6c53e8fa6845;0;0;1;0;0;0;1;1;1;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;1;1;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1
647bba34-4396-e7c8-1709-02bcf2e15551;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;1;0
bf424cb7-b0de-a050-a42b-9739eb261a3a;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;0
4e0d67e5-4ad6-626e-957d-15b08ae128a6;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0
3e6260b8-1898-beac-da3d-16db379ed329;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1
8fecb208-17b3-8474-19bb-3de39a609afe;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
48aedb88-80ca-b8c4-5637-abc7493ecddd;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;1
a9a1d531-7a33-ae8c-ef33-961c34144f84;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
41e7637e-7b6a-9f27-a98b-84d3a185c7c0;0;1;0;0;1;0;0;1;0;0;1;1;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0
298f95e1-bf91-3612-4592-c8d4825a06fc;0;0;1;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0
c74d97b0-1eae-257e-44aa-9d5bade97baf;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1
ed422773-4ed7-5d34-3320-b6a5fd16ce57;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0
e1654211-10ba-0309-9a1c-0393373c5b43;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0
7250eb93-b3c1-8cc9-daa2-9cf58af7a004;1;0;0;0;1;1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
0e4e9466-68cf-2afc-4299-b462b812caca;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0
9bf31c7f-f062-936a-96d3-c8bd1f8f2ff3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;1;1;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0
07e1cd7d-ca89-a167-8042-477183b7ac3f;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0
2c89109d-4217-8de8-a367-c0228f169bf8;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1
81c650ca-ac28-cdef-ce4d-e5ddc18befa0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;1;0;0;0
8698ff92-1152-13ab-187d-31d4ee5da8ea;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;1;0;1;1;0;1;0;0;0
8c01a759-4154-9a70-5cf7-275e41b21f0d;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1
d20be76a-86c0-d71c-7503-5fced631f874;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1
72b32a1f-754b-a1c0-9b36-95e0cb6cde7f;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;1;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
0e087ec5-5dcb-e7b2-d799-2d6b69b519fb;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1
a87ff679-a2f3-e71d-9181-a67b7542122c;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
70efba66-d3d8-d531-94fb-1a8446ae07fa;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1
3c1e4bd6-7169-b815-3e00-47536c9f541e;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;1;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
5ef05993-8ba7-99aa-a845-e1c2e8a762bd;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0
a50abba8-132a-7719-1791-390c3eb19fe7;1;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0
411ae1bf-081d-1674-ca60-91f8c59a266f;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
6bc24fc1-ab65-0b25-b411-4e93a98f1eba;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0
1113d7a7-6ffc-eca1-bb35-0bfe145467c6;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;1;0;0;1
33ebd5b0-7dc7-e407-752f-e773eed20635;1;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0
bcbe3365-e6ac-95ea-2c03-43a2395834dd;0;1;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0
ff49cc40-a889-0e6a-60f4-0ff3026d2730;1;1;1;1;1;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0
500e75a0-36dc-2d7d-2fec-5da1b71d36cc;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;1;1;0;1;1;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;1;1;0;1;1;1
70fcb77e-6349-f446-7edd-7227baa73222;0;0;0;1;1;0;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0
777669af-68db-ccab-c30c-3b6bcaa81825;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
2557911c-1bf7-5c2b-643a-fb4ecbfc8ec2;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0
fe51510c-80bf-d6e5-d78a-164cd5b1f688;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0
207f8801-8f72-2375-6557-0f8a9e5ca240;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0
e9b73bcc-d176-2555-582b-513ff9d02492;0;1;0;1;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;1;1
3b5dca50-1ee1-e6d8-cd7b-905f4e1bf723;1;0;1;1;1;1;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;1;0;1;0;1;1;0;0;0;0;1;0;0;0;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0
